Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureAttributesUsed,measureNumIterations
R_data_frame,6,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.04268995585721563,0.0991728944596128,11.468002901864567,22.966412125338316,39.76027738393166,2.873352267192514,36.88692511673914,1.988013869196583,0.1436676133596257,1.8443462558369572,36.88692511673913,1.8443462558369563,92.7733093020278,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,37.5,?,44.44444444444444,7.0
R_data_frame,6,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0167246360244755,0.030712173250023324,4.492817352700429,7.1123105962393085,39.76027738393166,0.9964721414358426,38.76380524249581,1.988013869196583,0.049823607071792134,1.9381902621247906,38.7638052424958,1.93819026212479,97.49379982485091,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,30.0,?,48.148148148148145,7.0
R_data_frame,6,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7979797979797981,0.07841935184195228,0.22330034984195132,21.167700460119114,51.99307666423207,39.253301582280486,10.404911607141848,28.848389975138637,1.9626650791140243,0.5202455803570925,1.4424194987569319,32.43706070215673,1.6218530351078364,82.63524186408638,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.0469187675070028,0.9530812324929971,0.15,0.8525,0.85,0.8467532467532468,0.7983407774004678,0.9752380952380953,0.9606060606060606,0.8461038961038961,0.85,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,37.5,?,37.03703703703704,8.0
R_data_frame,6,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.0688936572215303,0.1596160847464532,18.596433984899537,37.16488279996321,39.253301582280486,5.966181957431122,33.28711962484937,1.9626650791140243,0.2983090978715561,1.6643559812424684,34.09153296874074,1.7045766484370368,86.85010328947757,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.008823529411764706,0.9911764705882353,0.05,0.9625,0.95,0.9512987012987011,0.9406003386689801,1.0,1.0,0.9415584415584415,0.95,0.018,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,45.0,?,40.74074074074074,6.0
R_data_frame,6,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0018316723046670896,0.004543879581659864,0.49485039652894103,1.0590081765578125,37.22545141357115,0.10106364134260172,37.12438777222855,1.9592342849247975,0.0053191390180316695,1.9539151459067658,37.124387772228545,1.9539151459067654,99.72850929268849,1.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47899.0,7419.0,100.0,25.0,?,70.37037037037037,20.0
R_data_frame,6,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,17.0,2.0,0.0,89.47368421052632,10.526315789473685,0.0,0.8576779026217227,0.07357026036545664,0.21809430882847772,19.737947167491722,50.435691353527226,37.8859755447622,8.383190697266578,29.502784847495626,1.9939987128822212,0.4412205630140304,1.5527781498681907,31.60877351170813,1.6636196585109542,83.43133061035324,1.0,6.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8894991799933215,1.0,1.0,0.8947368421052632,0.03832658569500675,0.9616734143049932,0.10526315789473684,0.912781954887218,0.8947368421052632,0.8930017351069983,0.866736099173634,0.9889724310776943,0.974436090225564,0.8894993894993894,0.8947368421052632,0.025,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,32.89473684210526,?,51.85185185185185,9.0
R_data_frame,7,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7999999999999999,0.07249114201677974,0.25589933199623643,19.473635198603564,59.26104661206321,39.76027738393166,35.156720163644366,4.603557220287293,1.988013869196583,1.7578360081822182,0.23017786101436463,32.95982898743853,1.6479914493719263,82.89637587075435,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.050595238095238096,0.9494047619047621,0.15,0.85,0.85,0.8459595959595958,0.7955206505948347,0.9828273809523809,0.9608333333333334,0.854040404040404,0.85,0.04,0.0,0.046875,0.0,46.875,0.0,11244.0,47646.0,7672.0,90.0,27.5,?,77.77777777777779,62.0
R_data_frame,7,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.005513861819589584,0.016080764490235478,1.481214540465394,3.7239758563632006,39.76027738393166,0.3260871036407994,39.434190280290856,1.988013869196583,0.01630435518203997,1.9717095140145429,39.434190280290856,1.9717095140145429,99.17986713097585,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,66.66666666666666,18.0
R_data_frame,7,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.011697443461293481,0.031393503291933814,3.1423390552847437,7.270092686004397,39.76027738393166,0.7073143238836217,39.052963060048036,1.988013869196583,0.035365716194181086,1.9526481530024018,39.05296306004803,1.9526481530024014,98.22105284363666,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,28.75,?,51.85185185185185,11.0
R_data_frame,7,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.026149450301845963,0.15748017317550148,7.0246493799792855,36.46918423048651,39.76027738393166,7.892065598492102,31.868211785439556,1.988013869196583,0.3946032799246051,1.5934105892719779,37.36595833594292,1.868297916797146,93.9781128162945,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,0.9866666666666667,0.9666666666666667,0.95,0.0125,0.9875,0.05,0.96,0.95,0.95,0.9397114317029974,0.9966666666666667,0.9916666666666666,0.9444444444444444,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,95.0,25.0,?,70.37037037037037,21.0
R_data_frame,7,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9319727891156462,0.03889609972651991,0.1264328791673495,10.499206748574897,29.438531484972195,39.25330158228047,3.2858712279782507,35.96743035430222,1.9626650791140237,0.16429356139891255,1.7983715177151112,36.10676289457246,1.8053381447286232,91.98401520159415,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,1.0,1.0,0.958041958041958,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,35.0,?,48.148148148148145,7.0
R_data_frame,7,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0038228261350250516,0.019929569238152055,1.0318937435291946,4.6403851226286355,39.25330158228047,0.23461015032345325,39.018691431957016,1.9626650791140237,0.011730507516172663,1.9509345715978508,39.01869143195703,1.9509345715978514,99.40231740804867,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,26.25,?,70.37037037037037,31.0
R_data_frame,7,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,4.8510202420186E-4,0.002148327040756915,0.13094337175341272,0.5002147672808186,39.25330158228047,0.028128222769824098,39.22517335951065,1.9626650791140237,0.0014064111384912048,1.9612586679755324,39.22517335951065,1.9612586679755324,99.92834176582353,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,25.0,?,77.77777777777779,53.0
R_data_frame,7,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7986577181208053,0.0963006592028492,0.2557967818714217,25.907937878667493,59.3368126221538,39.6210449759818,14.949141987548776,24.671902988433025,1.9810522487990903,0.7474570993774388,1.2335951494216513,30.99720576745641,1.5498602883728205,78.2341954540746,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.04642857142857143,0.9535714285714285,0.15,0.8733333333333334,0.85,0.8496103896103897,0.8097683697531695,0.9482142857142858,0.8915476190476191,0.846103896103896,0.85,0.026,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,95.0,35.0,?,44.44444444444444,7.0
R_data_frame,7,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,17.0,2.0,0.0,89.47368421052632,10.526315789473685,0.0,0.857142857142857,0.06637913144678843,0.17410483383123082,17.84308001859169,40.34856650526568,37.73242721522233,5.835897363732949,31.896529851489383,1.9859172218538068,0.30715249282804996,1.678764729025757,32.22559316563304,1.6960838508227918,85.405566362909,1.0,5.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333333,0.7824607964359516,1.0,1.0,0.8947368421052632,0.03759398496240601,0.9624060150375939,0.10526315789473684,0.9248120300751879,0.8947368421052632,0.8859649122807017,0.8720604546736865,1.0,1.0,0.875,0.8947368421052632,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,40.78947368421053,?,48.148148148148145,6.0
R_data_frame,7,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007761016616019666,0.03447002062133338,2.0789718623960236,7.957594774505994,38.02520795271205,0.4639416541986982,37.56126629851335,2.001326734353266,0.024417981799931484,1.9769087525533344,37.56126629851334,1.9769087525533335,98.77991027747785,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,26.31578947368421,?,62.96296296296296,22.0
R_data_frame,8,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,1.2679473813073525E-4,5.012574789791961E-4,0.034225646777595584,0.11671239454631965,39.25330158228048,0.007324830677033902,39.24597675160344,1.9626650791140239,3.662415338516951E-4,1.9622988375801722,39.24597675160344,1.9622988375801722,99.98133958066768,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034,0.0,0.046875,0.0,46.875,0.0,11244.0,47646.0,7672.0,100.0,25.0,?,74.07407407407408,45.0
R_data_frame,8,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.026727536027225014,0.15813961050047787,7.214551808609498,36.821101705495174,39.25330158228048,8.85333380619683,30.39996777608365,1.9626650791140239,0.44266669030984146,1.5199983888041824,36.804200176781805,1.8402100088390902,93.76077601940054,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.008823529411764706,0.9911764705882353,0.05,0.9625,0.95,0.9512987012987011,0.9406003386689801,1.0,1.0,0.9415584415584415,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,95.0,26.25,?,77.77777777777779,37.0
R_data_frame,8,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.028040240466843058,0.14147176930486483,7.532581202901015,32.761965612282054,39.760277383931644,3.6476937068896094,36.11258367704203,1.9880138691965823,0.18238468534448046,1.8056291838521017,36.86404744618093,1.8432023723090467,92.71577029057356,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,1.0,1.0,0.9415584415584415,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,62.96296296296296,14.0
R_data_frame,8,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.14509076838424256,0.2223056627496455,38.97641305672642,51.48144053195925,39.760277383931644,11.945951867168082,27.81432551676356,1.9880138691965823,0.5972975933584042,1.390716275838178,29.1481038868569,1.457405194342845,73.30960899844362,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.9547619047619047,0.8989285714285714,0.9545454545454546,0.95,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,67.5,?,25.925925925925924,3.0
R_data_frame,8,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.013993903011266375,0.08687665439043828,3.7592477461999714,20.11885464948219,39.760277383931644,1.1650367985449082,38.59524058538673,1.9880138691965823,0.058251839927245405,1.9297620292693367,38.59524058538674,1.929762029269337,97.06984740751398,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,26.25,?,77.77777777777779,51.0
R_data_frame,8,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.04905450697349051,0.1481629695027057,13.17774209472365,34.31151059827962,39.760277383931644,4.8872127029211585,34.87306468101048,1.9880138691965823,0.24436063514605794,1.7436532340505242,35.82067386434532,1.7910336932172661,90.09160956915647,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,0.9964285714285716,0.9928571428571429,0.9529914529914529,0.95,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,36.25,?,44.44444444444444,6.0
R_data_frame,8,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.041084805295530866,0.08284062811584432,11.036803784186892,19.18419358835155,39.760277383931644,2.700898592526676,37.05937879140497,1.9880138691965823,0.1350449296263338,1.8529689395702484,37.059378791404974,1.8529689395702487,93.20704288240658,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,41.25,?,29.629629629629626,5.0
R_data_frame,8,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.05451547083261511,0.13664223851912746,14.644746408171146,31.64354515070701,39.760277383931644,4.462684684863076,35.297592699068566,1.9880138691965823,0.2231342342431538,1.7648796349534284,35.29759269906857,1.7648796349534286,88.7760222551501,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,1.0,1.0,0.9415584415584415,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,41.25,?,48.148148148148145,6.0
R_data_frame,8,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0017117645768246624,0.010399801613002836,0.45924424642124617,2.405020044350814,37.88597554476221,0.09694086868768206,37.78903467607453,1.9939987128822216,0.005102150983562214,1.9888965618986594,37.789034676074515,1.9888965618986587,99.74412466013139,1.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.03125,0.0,31.25,0.0,11244.0,47899.0,7419.0,100.0,26.31578947368421,?,77.77777777777779,46.0
R_data_frame,8,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9288389513108612,0.09003328186695181,0.15398858944938035,24.323676849369964,35.88897381473457,37.22545141357114,6.410574371993046,30.814877041578097,1.959234284924797,0.3373986511575287,1.6218356337672681,31.035795281379144,1.6334629095462707,83.37251558503476,1.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.009868421052631578,0.9901315789473685,0.05263157894736842,0.9605263157894737,0.9473684210526315,0.9487354750512645,0.936503321252881,1.0,1.0,0.9415584415584415,0.9473684210526315,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,57.89473684210526,?,29.629629629629626,4.0
R_data_frame,9,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.004965985262852618,0.009409155963693416,1.33403589348956,2.178967900364854,39.760277383931644,0.28932496038979477,39.47095242354185,1.9880138691965823,0.014466248019489739,1.9735476211770926,39.470952423541846,1.9735476211770924,99.27232660477685,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,25.0,?,48.148148148148145,15.0
R_data_frame,9,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.021628752607836366,0.08672779269198026,5.81023317288003,20.084381327561985,39.760277383931644,1.703885414136364,38.05639196979528,1.9880138691965823,0.0851942707068182,1.902819598489764,38.056391969795285,1.9028195984897642,95.71460380499016,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,1.0,1.0,0.9415584415584415,0.95,0.019,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,28.75,?,51.85185185185185,12.0
R_data_frame,9,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8671096345514951,0.07342429966002645,0.21178065650128827,19.724313709409326,49.04406454894837,39.760277383931644,8.470667352869137,31.28961003106251,1.9880138691965823,0.42353336764345684,1.5644805015531253,33.51078219049272,1.675539109524636,84.28206339434507,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,1.0,1.0,0.9,0.025,0.975,0.1,0.9333333333333332,0.9,0.904949494949495,0.8838340052177636,1.0,1.0,0.8994949494949495,0.9,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,38.75,?,40.74074074074074,6.0
R_data_frame,9,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.005246812935888641,0.01552179956225985,1.4094759473531113,3.594531021971216,39.760277383931644,0.3109416062848813,39.449335777646766,1.9880138691965823,0.015547080314244066,1.9724667888823384,39.449335777646766,1.9724667888823384,99.21795916240127,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,62.96296296296296,18.0
R_data_frame,9,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8648648648648649,0.052591801918713224,0.1957798600870092,14.101963829400823,45.24621700884625,39.91382571347153,7.755614701067698,32.15821101240383,1.9956912856735767,0.3877807350533849,1.6079105506201916,34.726287789481084,1.7363143894740543,87.00315534464146,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.9,0.03809523809523809,0.9619047619047618,0.1,0.9154761904761906,0.9,0.8978465978465978,0.8726620083114514,1.0,1.0,0.8945498945498945,0.9,0.019,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,95.0,27.5,?,66.66666666666666,14.0
